video_id,title,channel,category,tags,views,likes,comments,duration_sec,publish_date,engagement_ratio,success_level
vid_226,Amazing Education challenge,channel_401,Education,trailer|reaction,65831,2047,386,786,2025-03-08,0.036957710535909585,Low
vid_227,Guide Education review,channel_186,Education,live,91291,6243,632,783,2024-11-26,0.07530780353152522,High
vid_228,Full Gaming compilation,channel_190,Gaming,live,200056,6997,1081,737,2024-06-26,0.040378492129743024,Low
vid_229,Top Music tutorial,channel_161,Music,official,403108,12429,2463,662,2025-01-23,0.03694286160815065,Low
vid_230,Exclusive Entertainment review,channel_266,Entertainment,tutorial,27030,2039,263,915,2025-03-04,0.08516148126225445,High
vid_231,Guide Music reaction,channel_229,Music,challenge|reaction|official,290506,20835,2498,804,2023-05-19,0.08031820231526263,High
vid_232,Full Comedy live,channel_232,Comedy,compilation,157556,3500,1003,445,2024-11-14,0.02858013290428226,Low
vid_233,Exclusive Music vlog,channel_34,Music,tutorial|live|compilation,195720,4818,1422,507,2024-12-27,0.03188211791274314,Low
vid_234,2025 Howto & Style live,channel_327,Howto & Style,trailer|reaction,120276,2877,461,331,2025-03-22,0.02775260440483218,Low
vid_235,Amazing Entertainment challenge,channel_405,Entertainment,vlog|compilation|reaction,431516,16883,2862,658,2025-04-02,0.04575717758512411,Medium
vid_236,Best Science & Tech,channel_67,Science & Tech,tutorial,60682,2061,74,866,2024-02-12,0.035182835390471796,Low
vid_237,Exclusive Science & Tech challenge,channel_369,Science & Tech,review|trailer|challenge|live,53291,4068,436,919,2024-10-19,0.0845154995121219,High
vid_238,2025 Entertainment vlog,channel_239,Entertainment,vlog|live,117233,5720,779,1022,2025-02-25,0.055436136274459626,Medium
vid_239,Amazing Science & Tech vlog,channel_222,Science & Tech,vlog,32179,1457,245,1036,2023-06-06,0.0528899937849596,Medium
vid_240,Top Music compilation,channel_83,Music,vlog|tutorial|review,199155,8220,714,515,2023-03-22,0.044859306272469826,Low
vid_241,New Music vlog,channel_326,Music,tutorial|trailer,59006,1329,68,369,2024-05-29,0.023675157184740794,Low
vid_242,How To Education,channel_304,Education,compilation|official,68057,2930,484,670,2025-04-25,0.050163096182667725,Medium
vid_243,Guide Howto & Style official,channel_42,Howto & Style,reaction|review|tutorial,107247,8224,558,535,2024-10-16,0.08188497687602567,High
vid_244,New Entertainment vlog,channel_456,Entertainment,challenge|reaction|review,20364,1618,62,714,2025-04-06,0.08249447581635158,High
vid_245,Best Sports challenge,channel_153,Sports,live,124647,7038,699,747,2024-03-26,0.062070791348437196,Medium
vid_246,2025 Gaming reaction,channel_238,Gaming,compilation|vlog,58776,1953,157,440,2025-01-21,0.035898395630944074,Low
vid_247,How To Science & Tech review,channel_177,Science & Tech,vlog|trailer|live,24504,575,238,956,2023-09-05,0.03317690267292389,Low
vid_248,Top Gaming challenge,channel_137,Gaming,trailer|official,256368,15833,611,428,2023-10-25,0.06414192043499799,Medium
vid_249,Unbelievable Science & Tech,channel_443,Science & Tech,live|compilation,27911,933,162,789,2024-08-14,0.03923043852106621,Low
vid_250,Full Sports live,channel_98,Sports,challenge|tutorial|reaction|official,246180,6274,2190,1138,2023-04-03,0.034381207323067174,Low
vid_251,Top Science & Tech challenge,channel_259,Science & Tech,compilation|official,25488,1868,244,483,2023-02-21,0.0828592726274079,High
vid_252,New Music challenge,channel_306,Music,trailer,368607,21863,2196,700,2024-03-17,0.06526988019793385,High
vid_253,Unbelievable Entertainment compilation,channel_136,Entertainment,official|review|vlog,171688,7272,573,360,2024-08-06,0.045693084588995216,Medium
vid_254,New News vlog,channel_186,News,review,77879,1936,232,1138,2024-05-31,0.0278376990241397,Low
vid_255,Guide Gaming tutorial,channel_282,Gaming,live,70309,4997,383,667,2023-04-10,0.07651827620537618,High
vid_256,Exclusive Gaming compilation,channel_407,Gaming,live|reaction|tutorial,362585,25192,1497,440,2024-06-05,0.07360736487343693,High
vid_257,Amazing Gaming official,channel_21,Gaming,compilation|challenge,185461,6680,1652,1154,2024-06-15,0.0449256451456363,Low
vid_258,How To Gaming vlog,channel_311,Gaming,compilation|live|reaction,176702,12552,1555,932,2024-09-23,0.0798345245977714,High
vid_259,2025 Sports,channel_154,Sports,tutorial|challenge|review|official,182202,11268,1297,752,2024-01-13,0.06896154289446386,High
vid_260,Guide Music review,channel_57,Music,official|challenge|live,631718,18645,5639,794,2024-11-02,0.038441142343352025,Low
vid_261,Guide Comedy,channel_398,Comedy,official|challenge,77967,3127,599,644,2023-06-24,0.04778883644572132,Medium
vid_262,Unbelievable News,channel_370,News,reaction|official,103595,7244,576,481,2024-08-09,0.0754855399822387,High
vid_263,Amazing Science & Tech reaction,channel_57,Science & Tech,compilation|review|trailer|reaction,57643,3338,192,613,2024-12-08,0.06123794323780445,Medium
vid_264,Full Music,channel_257,Music,live,454916,30384,892,1248,2024-06-15,0.06875100293020485,High
vid_265,Exclusive Music challenge,channel_167,Music,compilation|live|reaction|tutorial,359852,27989,1467,1073,2023-12-17,0.08185564661125515,High
vid_266,Guide News tutorial,channel_347,News,reaction|vlog|live|tutorial,118905,3109,1121,655,2023-11-02,0.03557431921013238,Low
vid_267,New Music tutorial,channel_499,Music,challenge|compilation,192855,7339,1422,658,2024-05-06,0.045427676608453975,Medium
vid_268,New Music tutorial,channel_479,Music,vlog,331912,13526,2186,389,2024-01-24,0.04733770596511736,Medium
vid_269,How To Howto & Style compilation,channel_203,Howto & Style,official|tutorial|compilation,33171,2172,40,713,2023-03-22,0.06668274448329917,High
vid_270,Full Music tutorial,channel_227,Music,reaction|tutorial,675725,41217,3387,580,2024-07-29,0.06600900364940819,High
vid_271,Guide Sports trailer,channel_71,Sports,reaction|official,17425,519,142,30,2024-11-16,0.0379318260071158,Low
vid_272,Amazing Howto & Style reaction,channel_116,Howto & Style,review,10980,273,78,812,2023-12-05,0.031964301976140606,Low
vid_273,Amazing Sports live,channel_52,Sports,review|challenge,2666,205,6,861,2024-05-03,0.0791151106111736,High
vid_274,2025 Education tutorial,channel_388,Education,official|trailer|compilation,106411,4808,717,570,2024-08-10,0.05192083599594031,Medium
vid_275,How To Music official,channel_379,Music,live|official|review|reaction,66126,5226,309,392,2025-03-17,0.08370257232295432,High
vid_276,Amazing Gaming tutorial,channel_480,Gaming,tutorial,96841,3175,123,705,2024-08-04,0.03405547179942587,Low
vid_277,New Education compilation,channel_476,Education,vlog|challenge|trailer|tutorial,86,6,0,1033,2024-04-24,0.06896551724137931,High
vid_278,2025 Music trailer,channel_415,Music,challenge|tutorial,382254,25326,3288,737,2025-01-05,0.07485578998312645,High
vid_279,New Entertainment compilation,channel_378,Entertainment,live|review,302835,8441,391,998,2025-04-26,0.029164300149255702,Low
vid_280,Unbelievable Gaming trailer,channel_168,Gaming,live,138866,9414,740,812,2023-05-24,0.07312032376302505,High
vid_281,Amazing Gaming reaction,channel_480,Gaming,review|reaction|challenge,55066,1763,298,1140,2025-02-10,0.03742713421831587,Low
vid_282,Guide Music tutorial,channel_169,Music,tutorial,330745,11952,2704,395,2024-10-31,0.044311949350861385,Low
vid_283,Best Music official,channel_121,Music,tutorial|live|reaction|compilation,192915,3992,318,33,2024-05-29,0.022341329905243734,Low
vid_284,Best Howto & Style tutorial,channel_455,Howto & Style,compilation|reaction|trailer,38289,2144,138,30,2023-05-17,0.059597806215722124,Medium
vid_285,2025 Gaming,channel_233,Gaming,vlog|challenge|review|tutorial,195436,13053,265,727,2025-04-01,0.06814472182851763,High
vid_286,Guide Education reaction,channel_112,Education,vlog,15849,547,156,585,2024-04-02,0.044353312302839114,Low
vid_287,Guide News trailer,channel_186,News,official,79769,4553,584,252,2025-04-28,0.06439764322426977,Medium
vid_288,Guide News reaction,channel_259,News,live|compilation,65858,2607,372,608,2025-05-24,0.04523299776795882,Low
vid_289,Guide News reaction,channel_60,News,trailer|challenge|review|official,64180,1411,109,395,2024-04-09,0.023683021454947727,Low
vid_290,Guide Entertainment challenge,channel_213,Entertainment,vlog,39740,2148,286,515,2024-04-18,0.06124657155079138,Medium
vid_291,Unbelievable Education official,channel_158,Education,official|reaction|tutorial,38013,1142,73,771,2023-03-16,0.03196190877045299,Low
vid_292,Exclusive Entertainment trailer,channel_177,Entertainment,trailer,423896,9281,3995,877,2024-04-28,0.03131892889074468,Low
vid_293,How To Entertainment live,channel_210,Entertainment,compilation|review|reaction|challenge,209540,13105,1852,405,2024-01-20,0.0713798254279592,High
vid_294,How To Entertainment vlog,channel_494,Entertainment,trailer|live|tutorial,343230,13855,2860,790,2024-02-07,0.04869898115263482,Medium
vid_295,Amazing News reaction,channel_373,News,tutorial,164313,7745,1116,659,2024-04-19,0.053927236875737916,Medium
vid_296,Exclusive Education review,channel_279,Education,reaction|vlog|challenge|live,167213,4163,258,659,2023-06-08,0.026439173753393854,Low
vid_297,Amazing Music trailer,channel_480,Music,official|reaction|trailer|vlog,143659,10387,427,454,2023-04-14,0.07527495475428093,High
vid_298,Amazing Education,channel_229,Education,official|review,99278,5909,544,427,2024-03-25,0.06499864019581181,High
vid_299,How To Music official,channel_112,Music,reaction|compilation|tutorial,714610,24087,7122,730,2024-09-04,0.04367271144720694,Low
vid_300,Top Comedy compilation,channel_420,Comedy,live|reaction|challenge,92736,2965,660,636,2023-11-04,0.03908903673830294,Low
vid_301,How To Music,channel_286,Music,vlog|challenge|official|live,238229,17175,1797,99,2024-10-20,0.07963732527389497,High
vid_302,2025 Education vlog,channel_403,Education,review|live|challenge|reaction,42941,1750,186,1072,2023-07-08,0.045084066880909136,Low
vid_303,Top Sports reaction,channel_243,Sports,live|challenge|official,129751,6009,976,914,2024-07-29,0.05383346692151181,Medium
vid_304,Exclusive Gaming vlog,channel_214,Gaming,review|reaction,223553,16552,1072,588,2023-09-19,0.07883553861706791,High
vid_305,Full Music trailer,channel_332,Music,trailer|reaction|official,456557,34123,1322,127,2023-10-02,0.07763526211346641,High
vid_306,Amazing Music,channel_310,Music,reaction,654369,41870,1429,1014,2025-04-03,0.06616898696456133,High
vid_307,Top Comedy vlog,channel_371,Comedy,reaction|compilation|live|official,125570,3865,394,678,2023-08-05,0.033917066838680905,Low
vid_308,Full Science & Tech trailer,channel_493,Science & Tech,reaction|review,48977,1706,432,951,2023-09-03,0.043652252031524355,Low
vid_309,Unbelievable News tutorial,channel_398,News,vlog|compilation|live|review,129388,5376,819,30,2024-01-04,0.047878876875159404,Medium
vid_310,Best News challenge,channel_255,News,compilation|reaction|live|review,56803,4439,188,264,2024-02-28,0.08145553130061263,High
vid_311,How To Entertainment reaction,channel_443,Entertainment,tutorial,7149,474,15,948,2024-07-20,0.06839160839160839,High
vid_312,New Science & Tech review,channel_297,Science & Tech,reaction|compilation,48123,1644,79,743,2023-08-24,0.035803341368132326,Low
vid_313,Full Music reaction,channel_427,Music,tutorial|challenge|compilation,318437,12807,2693,215,2024-10-19,0.04867509530897694,Medium
vid_314,2025 Sports live,channel_236,Sports,live|challenge,26979,1538,198,471,2023-07-08,0.06434395848776872,Medium
vid_315,Exclusive Howto & Style official,channel_278,Howto & Style,trailer,43264,960,330,495,2025-04-17,0.029816248699872875,Low
vid_316,Unbelievable Education official,channel_392,Education,reaction|trailer,51988,3672,428,1223,2024-12-25,0.07886283636923196,High
vid_317,Full Entertainment vlog,channel_112,Entertainment,official|challenge|compilation,364845,11802,732,671,2024-05-14,0.03435422068489171,Low
vid_318,Unbelievable Entertainment vlog,channel_273,Entertainment,official,188543,9779,1777,588,2024-06-26,0.061290733197556006,Medium
vid_319,Amazing Sports tutorial,channel_275,Sports,live|trailer|official|tutorial,174472,6799,970,575,2023-06-02,0.04452837974930218,Low
vid_320,New Music vlog,channel_318,Music,tutorial|review|official,519918,24584,2932,703,2024-01-18,0.052923628488283754,Medium
vid_321,Top Science & Tech,channel_236,Science & Tech,tutorial|trailer,133534,3789,169,558,2024-10-31,0.02964016924401842,Low
vid_322,Best Science & Tech official,channel_333,Science & Tech,review|vlog|tutorial|reaction,94327,3028,666,288,2023-02-27,0.03916122466287847,Low
vid_323,Best Education live,channel_360,Education,review|compilation|tutorial|official,35068,2528,90,1174,2024-06-24,0.07465282728335566,High
vid_324,Guide Howto & Style reaction,channel_118,Howto & Style,tutorial|official|challenge|compilation,101763,7802,727,748,2023-10-15,0.08381156401084863,High
vid_325,How To Howto & Style official,channel_289,Howto & Style,official|reaction|tutorial,175363,12649,1075,582,2023-05-28,0.07826007618439361,High
vid_326,Best Sports review,channel_365,Sports,live|reaction|tutorial,207286,6828,1436,956,2025-05-04,0.039867430181342776,Low
vid_327,2025 Comedy vlog,channel_347,Comedy,live|trailer|tutorial|compilation,207607,5479,1436,256,2023-12-21,0.03330796501098224,Low
vid_328,Best Entertainment reaction,channel_224,Entertainment,review|compilation|official,189737,13707,1525,698,2024-10-11,0.08027912173628898,High
vid_329,Top Music challenge,channel_231,Music,vlog|review|reaction,687290,49973,3187,736,2023-07-10,0.07734714989720512,High
vid_330,Best Education review,channel_339,Education,reaction|trailer|official,136610,9353,1073,231,2023-10-02,0.07631889086530368,High
vid_331,Unbelievable Entertainment live,channel_365,Entertainment,compilation|trailer|official,152389,10525,317,1012,2023-01-06,0.07114640068245948,High
vid_332,New Science & Tech compilation,channel_228,Science & Tech,live,43077,1700,185,604,2023-03-31,0.04375783462556293,Low
vid_333,Exclusive Entertainment vlog,channel_230,Entertainment,trailer|official|challenge|live,455120,19712,2293,345,2024-07-21,0.04834977950918547,Medium
vid_334,Unbelievable Entertainment compilation,channel_307,Entertainment,tutorial,97766,3288,162,203,2024-02-28,0.03528798060695327,Low
vid_335,Top Gaming vlog,channel_44,Gaming,review|live,277633,15872,1435,902,2023-05-23,0.06233746587233552,Medium
vid_336,How To Music challenge,channel_138,Music,live,535623,27394,2845,502,2024-03-21,0.0564556479918749,Medium
vid_337,Best Music challenge,channel_154,Music,tutorial|reaction|compilation,33497,1835,194,106,2024-10-02,0.06057078034509523,Medium
vid_338,Full Gaming reaction,channel_316,Gaming,live,252890,17393,1887,769,2023-11-08,0.07623837938083997,High
vid_339,Guide Entertainment compilation,channel_203,Entertainment,compilation|challenge|live|reaction,321428,11124,3003,684,2025-04-15,0.04395060806585591,Low
vid_340,How To Comedy,channel_334,Comedy,compilation|reaction|challenge,35714,1755,118,515,2023-11-18,0.05244295114097718,Medium
vid_341,New Entertainment compilation,channel_204,Entertainment,reaction|compilation|vlog|live,41825,2851,244,268,2025-04-16,0.0739970353368718,High
vid_342,Guide Comedy trailer,channel_187,Comedy,vlog|live,156118,9830,539,128,2024-11-29,0.06641728425111613,High
vid_343,Top Comedy challenge,channel_14,Comedy,tutorial|trailer|review|reaction,19260,594,137,532,2024-11-20,0.03795233892321271,Low
vid_344,Top Gaming tutorial,channel_325,Gaming,live|review|challenge,130116,8137,255,199,2024-01-22,0.06449579993390564,Medium
vid_345,Guide Entertainment challenge,channel_307,Entertainment,vlog|review|tutorial|official,54878,4268,293,732,2025-03-20,0.08311011498022923,High
vid_346,Guide Science & Tech vlog,channel_360,Science & Tech,trailer,58956,1332,394,1009,2025-02-26,0.02927557372322201,Low
vid_347,How To Music compilation,channel_341,Music,review,329351,22775,2950,762,2025-02-09,0.07810792100852583,High
vid_348,Best Music review,channel_408,Music,trailer,131521,7451,618,401,2023-09-22,0.06135095269232524,Medium
vid_349,Exclusive Music vlog,channel_383,Music,challenge|compilation,1472,98,5,392,2024-02-05,0.06992532247114731,High
vid_350,Exclusive Gaming,channel_348,Gaming,compilation|official,91684,5505,170,974,2024-05-09,0.061896711566777556,Medium
vid_351,Best Entertainment trailer,channel_213,Entertainment,compilation|tutorial,66344,3661,166,1243,2023-12-18,0.057683322028788904,Medium
